TIME,GEO,AIRPOL,SRC_CRF,Value
2010,Liechtenstein,Carbon dioxide,All sectors and indirect CO2 (excluding memo items),210.65
2010,Liechtenstein,Carbon dioxide,All sectors and indirect CO2 (excluding LULUCF and memo items),190.81
2010,Liechtenstein,Carbon dioxide,"All sectors and indirect CO2 (excluding LULUCF and memo items, including international aviation)",191.65
2010,Liechtenstein,Carbon dioxide,All sectors (excluding memo items),210.65
2010,Liechtenstein,Carbon dioxide,All sectors (excluding LULUCF and memo items),190.81
2010,Liechtenstein,Carbon dioxide,"All sectors (excluding LULUCF and memo items, including international aviation)",191.65
2010,Liechtenstein,Carbon dioxide,Energy,190.6
2010,Liechtenstein,Carbon dioxide,Industrial processes and product use,0.15
2010,Liechtenstein,Carbon dioxide,Agriculture,0.04
2010,Liechtenstein,Carbon dioxide,"Land use, land use change, and forestry (LULUCF)",19.84
2010,Liechtenstein,Carbon dioxide,Waste management,0.01
2010,Liechtenstein,Carbon dioxide,Other sectors,0
2010,Liechtenstein,Methane,All sectors and indirect CO2 (excluding memo items),0.75
2010,Liechtenstein,Methane,All sectors and indirect CO2 (excluding LULUCF and memo items),0.75
2010,Liechtenstein,Methane,"All sectors and indirect CO2 (excluding LULUCF and memo items, including international aviation)",0.75
2010,Liechtenstein,Methane,All sectors (excluding memo items),0.75
2010,Liechtenstein,Methane,All sectors (excluding LULUCF and memo items),0.75
2010,Liechtenstein,Methane,"All sectors (excluding LULUCF and memo items, including international aviation)",0.75
2010,Liechtenstein,Methane,Energy,0.07
2010,Liechtenstein,Methane,Industrial processes and product use,0
2010,Liechtenstein,Methane,Agriculture,0.64
2010,Liechtenstein,Methane,"Land use, land use change, and forestry (LULUCF)",0
2010,Liechtenstein,Methane,Waste management,0.04
2010,Liechtenstein,Methane,Other sectors,0
2010,Liechtenstein,Methane (CO2 equivalent),All sectors and indirect CO2 (excluding memo items),18.85
2010,Liechtenstein,Methane (CO2 equivalent),All sectors and indirect CO2 (excluding LULUCF and memo items),18.85
2010,Liechtenstein,Methane (CO2 equivalent),"All sectors and indirect CO2 (excluding LULUCF and memo items, including international aviation)",18.85
2010,Liechtenstein,Methane (CO2 equivalent),All sectors (excluding memo items),18.85
2010,Liechtenstein,Methane (CO2 equivalent),All sectors (excluding LULUCF and memo items),18.85
2010,Liechtenstein,Methane (CO2 equivalent),"All sectors (excluding LULUCF and memo items, including international aviation)",18.85
2010,Liechtenstein,Methane (CO2 equivalent),Energy,1.7
2010,Liechtenstein,Methane (CO2 equivalent),Industrial processes and product use,0
2010,Liechtenstein,Methane (CO2 equivalent),Agriculture,16.1
2010,Liechtenstein,Methane (CO2 equivalent),"Land use, land use change, and forestry (LULUCF)",0
2010,Liechtenstein,Methane (CO2 equivalent),Waste management,1.05
2010,Liechtenstein,Methane (CO2 equivalent),Other sectors,0
2010,Liechtenstein,Nitrous oxide,All sectors and indirect CO2 (excluding memo items),0.03
2010,Liechtenstein,Nitrous oxide,All sectors and indirect CO2 (excluding LULUCF and memo items),0.03
2010,Liechtenstein,Nitrous oxide,"All sectors and indirect CO2 (excluding LULUCF and memo items, including international aviation)",0.03
2010,Liechtenstein,Nitrous oxide,All sectors (excluding memo items),0.03
2010,Liechtenstein,Nitrous oxide,All sectors (excluding LULUCF and memo items),0.03
2010,Liechtenstein,Nitrous oxide,"All sectors (excluding LULUCF and memo items, including international aviation)",0.03
2010,Liechtenstein,Nitrous oxide,Energy,0
2010,Liechtenstein,Nitrous oxide,Industrial processes and product use,0
2010,Liechtenstein,Nitrous oxide,Agriculture,0.03
2010,Liechtenstein,Nitrous oxide,"Land use, land use change, and forestry (LULUCF)",0
2010,Liechtenstein,Nitrous oxide,Waste management,0
2010,Liechtenstein,Nitrous oxide,Other sectors,0
2010,Liechtenstein,Nitrous oxide (CO2 equivalent),All sectors and indirect CO2 (excluding memo items),10.42
2010,Liechtenstein,Nitrous oxide (CO2 equivalent),All sectors and indirect CO2 (excluding LULUCF and memo items),10
2010,Liechtenstein,Nitrous oxide (CO2 equivalent),"All sectors and indirect CO2 (excluding LULUCF and memo items, including international aviation)",10.01
2010,Liechtenstein,Nitrous oxide (CO2 equivalent),All sectors (excluding memo items),10.42
2010,Liechtenstein,Nitrous oxide (CO2 equivalent),All sectors (excluding LULUCF and memo items),10
2010,Liechtenstein,Nitrous oxide (CO2 equivalent),"All sectors (excluding LULUCF and memo items, including international aviation)",10.01
2010,Liechtenstein,Nitrous oxide (CO2 equivalent),Energy,1.04
2010,Liechtenstein,Nitrous oxide (CO2 equivalent),Industrial processes and product use,0.2
2010,Liechtenstein,Nitrous oxide (CO2 equivalent),Agriculture,8.05
2010,Liechtenstein,Nitrous oxide (CO2 equivalent),"Land use, land use change, and forestry (LULUCF)",0.41
2010,Liechtenstein,Nitrous oxide (CO2 equivalent),Waste management,0.72
2010,Liechtenstein,Nitrous oxide (CO2 equivalent),Other sectors,0
2010,Liechtenstein,Hydrofluorocarbones (CO2 equivalent),All sectors and indirect CO2 (excluding memo items),9.71
2010,Liechtenstein,Hydrofluorocarbones (CO2 equivalent),All sectors and indirect CO2 (excluding LULUCF and memo items),9.71
2010,Liechtenstein,Hydrofluorocarbones (CO2 equivalent),"All sectors and indirect CO2 (excluding LULUCF and memo items, including international aviation)",9.71
2010,Liechtenstein,Hydrofluorocarbones (CO2 equivalent),All sectors (excluding memo items),9.71
2010,Liechtenstein,Hydrofluorocarbones (CO2 equivalent),All sectors (excluding LULUCF and memo items),9.71
2010,Liechtenstein,Hydrofluorocarbones (CO2 equivalent),"All sectors (excluding LULUCF and memo items, including international aviation)",9.71
2010,Liechtenstein,Hydrofluorocarbones (CO2 equivalent),Energy,:
2010,Liechtenstein,Hydrofluorocarbones (CO2 equivalent),Industrial processes and product use,9.71
2010,Liechtenstein,Hydrofluorocarbones (CO2 equivalent),Agriculture,:
2010,Liechtenstein,Hydrofluorocarbones (CO2 equivalent),"Land use, land use change, and forestry (LULUCF)",:
2010,Liechtenstein,Hydrofluorocarbones (CO2 equivalent),Waste management,:
2010,Liechtenstein,Hydrofluorocarbones (CO2 equivalent),Other sectors,0
2010,Liechtenstein,Perfluorocarbones (CO2 equivalent),All sectors and indirect CO2 (excluding memo items),0.07
2010,Liechtenstein,Perfluorocarbones (CO2 equivalent),All sectors and indirect CO2 (excluding LULUCF and memo items),0.07
2010,Liechtenstein,Perfluorocarbones (CO2 equivalent),"All sectors and indirect CO2 (excluding LULUCF and memo items, including international aviation)",0.07
2010,Liechtenstein,Perfluorocarbones (CO2 equivalent),All sectors (excluding memo items),0.07
2010,Liechtenstein,Perfluorocarbones (CO2 equivalent),All sectors (excluding LULUCF and memo items),0.07
2010,Liechtenstein,Perfluorocarbones (CO2 equivalent),"All sectors (excluding LULUCF and memo items, including international aviation)",0.07
2010,Liechtenstein,Perfluorocarbones (CO2 equivalent),Energy,:
2010,Liechtenstein,Perfluorocarbones (CO2 equivalent),Industrial processes and product use,0.07
2010,Liechtenstein,Perfluorocarbones (CO2 equivalent),Agriculture,:
2010,Liechtenstein,Perfluorocarbones (CO2 equivalent),"Land use, land use change, and forestry (LULUCF)",:
2010,Liechtenstein,Perfluorocarbones (CO2 equivalent),Waste management,:
2010,Liechtenstein,Perfluorocarbones (CO2 equivalent),Other sectors,0
2010,Liechtenstein,Hydrofluorocarbones and perfluorocarbones - not specified mix (CO2 equivalent),All sectors and indirect CO2 (excluding memo items),:
2010,Liechtenstein,Hydrofluorocarbones and perfluorocarbones - not specified mix (CO2 equivalent),All sectors and indirect CO2 (excluding LULUCF and memo items),:
2010,Liechtenstein,Hydrofluorocarbones and perfluorocarbones - not specified mix (CO2 equivalent),"All sectors and indirect CO2 (excluding LULUCF and memo items, including international aviation)",:
2010,Liechtenstein,Hydrofluorocarbones and perfluorocarbones - not specified mix (CO2 equivalent),All sectors (excluding memo items),0
2010,Liechtenstein,Hydrofluorocarbones and perfluorocarbones - not specified mix (CO2 equivalent),All sectors (excluding LULUCF and memo items),:
2010,Liechtenstein,Hydrofluorocarbones and perfluorocarbones - not specified mix (CO2 equivalent),"All sectors (excluding LULUCF and memo items, including international aviation)",:
2010,Liechtenstein,Hydrofluorocarbones and perfluorocarbones - not specified mix (CO2 equivalent),Energy,:
2010,Liechtenstein,Hydrofluorocarbones and perfluorocarbones - not specified mix (CO2 equivalent),Industrial processes and product use,0
2010,Liechtenstein,Hydrofluorocarbones and perfluorocarbones - not specified mix (CO2 equivalent),Agriculture,:
2010,Liechtenstein,Hydrofluorocarbones and perfluorocarbones - not specified mix (CO2 equivalent),"Land use, land use change, and forestry (LULUCF)",:
2010,Liechtenstein,Hydrofluorocarbones and perfluorocarbones - not specified mix (CO2 equivalent),Waste management,:
2010,Liechtenstein,Hydrofluorocarbones and perfluorocarbones - not specified mix (CO2 equivalent),Other sectors,0
2010,Liechtenstein,Sulphur hexafluoride (CO2 equivalent),All sectors and indirect CO2 (excluding memo items),0.02
2010,Liechtenstein,Sulphur hexafluoride (CO2 equivalent),All sectors and indirect CO2 (excluding LULUCF and memo items),0.02
2010,Liechtenstein,Sulphur hexafluoride (CO2 equivalent),"All sectors and indirect CO2 (excluding LULUCF and memo items, including international aviation)",0.02
2010,Liechtenstein,Sulphur hexafluoride (CO2 equivalent),All sectors (excluding memo items),0.02
2010,Liechtenstein,Sulphur hexafluoride (CO2 equivalent),All sectors (excluding LULUCF and memo items),0.02
2010,Liechtenstein,Sulphur hexafluoride (CO2 equivalent),"All sectors (excluding LULUCF and memo items, including international aviation)",0.02
2010,Liechtenstein,Sulphur hexafluoride (CO2 equivalent),Energy,:
2010,Liechtenstein,Sulphur hexafluoride (CO2 equivalent),Industrial processes and product use,0.02
2010,Liechtenstein,Sulphur hexafluoride (CO2 equivalent),Agriculture,:
2010,Liechtenstein,Sulphur hexafluoride (CO2 equivalent),"Land use, land use change, and forestry (LULUCF)",:
2010,Liechtenstein,Sulphur hexafluoride (CO2 equivalent),Waste management,:
2010,Liechtenstein,Sulphur hexafluoride (CO2 equivalent),Other sectors,0
2010,Liechtenstein,Nitrogen trifluoride (CO2 equivalent),All sectors and indirect CO2 (excluding memo items),:
2010,Liechtenstein,Nitrogen trifluoride (CO2 equivalent),All sectors and indirect CO2 (excluding LULUCF and memo items),:
2010,Liechtenstein,Nitrogen trifluoride (CO2 equivalent),"All sectors and indirect CO2 (excluding LULUCF and memo items, including international aviation)",:
2010,Liechtenstein,Nitrogen trifluoride (CO2 equivalent),All sectors (excluding memo items),0
2010,Liechtenstein,Nitrogen trifluoride (CO2 equivalent),All sectors (excluding LULUCF and memo items),:
2010,Liechtenstein,Nitrogen trifluoride (CO2 equivalent),"All sectors (excluding LULUCF and memo items, including international aviation)",:
2010,Liechtenstein,Nitrogen trifluoride (CO2 equivalent),Energy,:
2010,Liechtenstein,Nitrogen trifluoride (CO2 equivalent),Industrial processes and product use,0
2010,Liechtenstein,Nitrogen trifluoride (CO2 equivalent),Agriculture,:
2010,Liechtenstein,Nitrogen trifluoride (CO2 equivalent),"Land use, land use change, and forestry (LULUCF)",:
2010,Liechtenstein,Nitrogen trifluoride (CO2 equivalent),Waste management,:
2010,Liechtenstein,Nitrogen trifluoride (CO2 equivalent),Other sectors,0
2010,Norway,Carbon dioxide,All sectors and indirect CO2 (excluding memo items),"19,299.54"
2010,Norway,Carbon dioxide,All sectors and indirect CO2 (excluding LULUCF and memo items),"46,229.18"
2010,Norway,Carbon dioxide,"All sectors and indirect CO2 (excluding LULUCF and memo items, including international aviation)","47,529.05"
2010,Norway,Carbon dioxide,All sectors (excluding memo items),"19,299.54"
2010,Norway,Carbon dioxide,All sectors (excluding LULUCF and memo items),"46,229.18"
2010,Norway,Carbon dioxide,"All sectors (excluding LULUCF and memo items, including international aviation)","47,529.05"
2010,Norway,Carbon dioxide,Energy,"39,890.16"
2010,Norway,Carbon dioxide,Industrial processes and product use,"6,259.73"
2010,Norway,Carbon dioxide,Agriculture,78.33
2010,Norway,Carbon dioxide,"Land use, land use change, and forestry (LULUCF)","-26,929.64"
2010,Norway,Carbon dioxide,Waste management,0.96
2010,Norway,Carbon dioxide,Other sectors,:
2010,Norway,Methane,All sectors and indirect CO2 (excluding memo items),221.27
2010,Norway,Methane,All sectors and indirect CO2 (excluding LULUCF and memo items),215.2
2010,Norway,Methane,"All sectors and indirect CO2 (excluding LULUCF and memo items, including international aviation)",215.21
2010,Norway,Methane,All sectors (excluding memo items),221.27
2010,Norway,Methane,All sectors (excluding LULUCF and memo items),215.2
2010,Norway,Methane,"All sectors (excluding LULUCF and memo items, including international aviation)",215.21
2010,Norway,Methane,Energy,57.41
2010,Norway,Methane,Industrial processes and product use,0.8
2010,Norway,Methane,Agriculture,100.81
2010,Norway,Methane,"Land use, land use change, and forestry (LULUCF)",6.07
2010,Norway,Methane,Waste management,56.18
2010,Norway,Methane,Other sectors,:
2010,Norway,Methane (CO2 equivalent),All sectors and indirect CO2 (excluding memo items),"5,531.83"
2010,Norway,Methane (CO2 equivalent),All sectors and indirect CO2 (excluding LULUCF and memo items),"5,380.08"
2010,Norway,Methane (CO2 equivalent),"All sectors and indirect CO2 (excluding LULUCF and memo items, including international aviation)","5,380.25"
2010,Norway,Methane (CO2 equivalent),All sectors (excluding memo items),"5,531.83"
2010,Norway,Methane (CO2 equivalent),All sectors (excluding LULUCF and memo items),"5,380.08"
2010,Norway,Methane (CO2 equivalent),"All sectors (excluding LULUCF and memo items, including international aviation)","5,380.25"
2010,Norway,Methane (CO2 equivalent),Energy,"1,435.16"
2010,Norway,Methane (CO2 equivalent),Industrial processes and product use,20.11
2010,Norway,Methane (CO2 equivalent),Agriculture,"2,520.31"
2010,Norway,Methane (CO2 equivalent),"Land use, land use change, and forestry (LULUCF)",151.75
2010,Norway,Methane (CO2 equivalent),Waste management,"1,404.5"
2010,Norway,Methane (CO2 equivalent),Other sectors,:
2010,Norway,Nitrous oxide,All sectors and indirect CO2 (excluding memo items),9.42
2010,Norway,Nitrous oxide,All sectors and indirect CO2 (excluding LULUCF and memo items),8.34
2010,Norway,Nitrous oxide,"All sectors and indirect CO2 (excluding LULUCF and memo items, including international aviation)",8.38
2010,Norway,Nitrous oxide,All sectors (excluding memo items),9.42
2010,Norway,Nitrous oxide,All sectors (excluding LULUCF and memo items),8.34
2010,Norway,Nitrous oxide,"All sectors (excluding LULUCF and memo items, including international aviation)",8.38
2010,Norway,Nitrous oxide,Energy,0.67
2010,Norway,Nitrous oxide,Industrial processes and product use,1.78
2010,Norway,Nitrous oxide,Agriculture,5.54
2010,Norway,Nitrous oxide,"Land use, land use change, and forestry (LULUCF)",1.07
2010,Norway,Nitrous oxide,Waste management,0.35
2010,Norway,Nitrous oxide,Other sectors,:
2010,Norway,Nitrous oxide (CO2 equivalent),All sectors and indirect CO2 (excluding memo items),"2,805.97"
2010,Norway,Nitrous oxide (CO2 equivalent),All sectors and indirect CO2 (excluding LULUCF and memo items),"2,485.97"
